"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"bd0fc6b242cd609e80e5c4e8cc2efc3c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"09afbb23bf844cbd7f2a16ab6131405b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"e9a8d53fc01289221c45904dd679d79d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ba5cd54d6476d01f008c665afbe6eb47"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f404305920997d4e369c970bc81fba68"	"Bacteria"	NA	NA	NA	NA	NA	NA
"e6b7a92973157904eaff34f3a1687097"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a6ac5c67558e1b60a9655c0c8ebc3a6f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6168f7db2140a97be1566e7c8fec695e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c28d1fffd1a4095f576f40f734d33370"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b991a11510b60d1a8cc2db6311422a50"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4efac30718941b0d014f3f30904d785d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d5bcf0eda592fa50f30f0791ad7f28f4"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fb7eea176217734a075f3bd35637db7e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b74479ed1483005db167616f23c79d41"	"Bacteria"	NA	NA	NA	NA	NA	NA
"bd902f1f256ee87343bc0e9d73d49367"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4ff3b7419231a3768a90928d53a50f42"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f7d3e9d7945dd24916318a63227756ac"	"Bacteria"	NA	NA	NA	NA	NA	NA
"61dffb0148d556575e9cb68d10abd724"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13a9abc4086c796eef1cf5add103abe5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5700d27a0f009f129277ed65186f69eb"	"Bacteria"	NA	NA	NA	NA	NA	NA
"76fa07e48a0bd51f07050bd448331046"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4aad15b0d5ff2e8dc0509de24c6f84c2"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6187a329033773bb28be1cb8129ba225"	"Bacteria"	NA	NA	NA	NA	NA	NA
"88536452ebac09b92ac07ae5970d431e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7dd18a32bc4288ee8cf05783982dfed8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7e7b9c38258e815f1e86ea6a2bb53d2d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"16199fe73d681c8c11bbe66c15dfee16"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3eb9d7b3197a026eb59fbe8926c9d583"	"Bacteria"	NA	NA	NA	NA	NA	NA
"78dd86469d118e0e8275aabcc5c8f457"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4f290c99517902d119008ed88b23fcf0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d768fbcfb1a604614c8e75104c89b483"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d5208e83673aae373fafcc00f1cdcf62"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c3b4afdf3c4a97d0ab53fb632a38b370"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7decd68433a4775c3605192e85fd01fa"	"Bacteria"	NA	NA	NA	NA	NA	NA
"20575fc57d3ddd0d02445e9f8a641907"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0837f111321672b64d7340e368f049ab"	"Bacteria"	NA	NA	NA	NA	NA	NA
"144b1c4018ea1520446fcd9c8211ddc7"	"Bacteria"	NA	NA	NA	NA	NA	NA
"46d50f1623067fd739757884924c9452"	"Bacteria"	NA	NA	NA	NA	NA	NA
"776a11b4c5358585528e06e098e85032"	"Bacteria"	NA	NA	NA	NA	NA	NA
"bac6757b5a0097687cf00898818531cd"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2a56b430ef0e380bba1685f007ce1111"	"Bacteria"	NA	NA	NA	NA	NA	NA
"44314228eba5894ed08badf629665c68"	"Bacteria"	NA	NA	NA	NA	NA	NA
"88da941f824970c9a6bc560d41accdc0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6d745b9c19a20a6fb20ee6022e1de263"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3b57735da6b9a6ccbd51623fd88e005a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ff6a71e3258ff558cbfbc35cb5172c1f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"98bd76db8bf8d55a0f38933135c47482"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d03c569ffc5068f4980080e27bf2c500"	"Bacteria"	NA	NA	NA	NA	NA	NA
"cf9a191ccc3f0434ed586443f52b511e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1e247fb52ad6dac5848d367162c20e0a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"35614373bd831873d6655f879bdb11a6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b2be8c075227d96c31ad76826ef1752c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a383a02841d103e361d4ffc1f8a9f57d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"8201f199022a2b0bcff31e3fa4e5f53e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"bd7902fdef8ec7cc92dd1ea9c69504ea"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c2a55287bede3326581b3ed45a9705f3"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fd042a6ac45315b62eaae7a15fdaf781"	"Bacteria"	NA	NA	NA	NA	NA	NA
"80f6aa39e1ceda22407bc82cbd27db08"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f547702713f1d3df500de7bb77528627"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0dd7ff11842d27fb756ee825d5e0ea74"	"Bacteria"	NA	NA	NA	NA	NA	NA
"bdfeb0ceb74e74f49ff44a430584c7d1"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1cda86f470487041fe1e4ad8c32dfa79"	"Bacteria"	NA	NA	NA	NA	NA	NA
"46107395bc0d4c33519e06b4fc8c8cf6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b3b4792d66dfe71844e417e66e40d8e5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"89ebe95b438abef61df8bdc5df1476e0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"eebf0aded7e375a7bb59745f64333f30"	"Bacteria"	NA	NA	NA	NA	NA	NA
"50a41ac3200e1b6084cdc01784bd2adb"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f802beb07a09bf47de82c2d7209dc861"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3ea84a36f6b3483de92c3693bcfdba8a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"571708bd1bf71f073a69ed3e4a95f2c5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0ac4f59aaa1adcbec602c9effd329d19"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2a746fbe4b2143cec5cab74e95fae554"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1430f206a0a6e9eb380f900d81340529"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2fdb89f81d30caf423cbad8f1a3a38d9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"90ec73219594ec1305b2799b095ce743"	"Bacteria"	NA	NA	NA	NA	NA	NA
"e16d26b28e65e8d20d13b6572ccfe9f1"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fa2be97127057a03a345f3758a44dbac"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4a2bb732f117cb915fb3f9bed6661bfc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b8f6fd6de23f52cb9d45f46562687d22"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ea13cba3ba5b25523f3002d1aad4d4b6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2d22324e18047dea33fc2a7fe6c3ab06"	"Bacteria"	NA	NA	NA	NA	NA	NA
"404e3484d59b6fcb8a189cae26b41c49"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5223bb6d107b3604c69d77a4f2687869"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5404a4a7935ba3a48732496e20b05a6e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d1aa24c5d93ef9bd2de577a57571054e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b1709506093f1e971ae4b9a56e5a430e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a38a1bca922f8ab3a0c19ca3b6b65270"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0f4c3df576395f7b6ba1ab882c81312b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"8fbde5619d505d469b4ac09f46df1a99"	"Bacteria"	NA	NA	NA	NA	NA	NA
"022a7257c6f8b1dc218f19797dba8546"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ba6950d280f9a7e74ed1708d7ef08b54"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f5fe46bd59ecc651bfa2e18200c17142"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7bf91b64fc5c5f5801f3b6b32f24a87e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d9396351202e0ccd08e9103248acfa99"	"Bacteria"	NA	NA	NA	NA	NA	NA
"21a9a59fbbeb540cd0d2669b724e526d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5db873191610299b876335461c515f38"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3f2251b635669198506a48d03de36db4"	"Bacteria"	NA	NA	NA	NA	NA	NA
"59cd50e35feb14db8ee342b57b3cc998"	"Bacteria"	NA	NA	NA	NA	NA	NA
"670c4c454d661ab0d223f36e3cb6b42c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"44401770e43d60521aec6161f80c984b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7cb528647ba73b7f942f9659e268f085"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5c76845a068b2eb3cfd45853eaad324c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c9988baa0b9b82e12048583cf619d42b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b19d54909a5f16a635faa85caa495762"	"Bacteria"	NA	NA	NA	NA	NA	NA
"809afb76ad382b2f0591628d247e7e42"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c4bdcef397e81f9d9b1406ba33a3ffb9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"33c1c9934f8c30114be69bc4814b7765"	"Bacteria"	NA	NA	NA	NA	NA	NA
"67b1f9debc1d9a96dbdf81abc78992dc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4b149ba009956f06e0e98b94af934172"	"Bacteria"	NA	NA	NA	NA	NA	NA
"89b6f5c70ce46932301cce2e06194558"	"Bacteria"	NA	NA	NA	NA	NA	NA
"9f2f16517cf2e98bc507b435778b1978"	"Bacteria"	NA	NA	NA	NA	NA	NA
"05579f65c2ff5a281bb251dae4bc32dc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"59aafb6632b57d51488c1ec01d17a05b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5a3f769becf85dc364ad228f254e87ba"	"Bacteria"	NA	NA	NA	NA	NA	NA
"be639239365893a326fc4fa0937c2285"	"Bacteria"	NA	NA	NA	NA	NA	NA
"87133ec2408cc977db8e3f4b277c2623"	"Bacteria"	NA	NA	NA	NA	NA	NA
"42aa652b64f2bf5408dd924c57bbcab0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"749f8299d62d611991c911718bcbcd39"	"Bacteria"	NA	NA	NA	NA	NA	NA
"781b530c414d46c29ea3a1077e8c9f75"	"Bacteria"	NA	NA	NA	NA	NA	NA
"213d9e2a7abfa7457a43501e870f3df8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4ff59fdc6b50e32b484f4ecb823ca674"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1fe3ea6a66a0af5c984cbdcfe0e92c6f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"aac282eb5eb2074d3ab13000d074a3b0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"8788421b5c012f5397e5d3b86491b3e4"	"Bacteria"	NA	NA	NA	NA	NA	NA
"13cf46a7ed68dbb658b17b491b8c2948"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0d3b90f4fe410b7a86c9fe98134d4a1b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"616c09eda3b768784cf44d242b7f12c7"	"Bacteria"	"Firmicutes"	NA	NA	NA	NA	NA
"15c21184d4ed20c53d3b3ebbea5b5a29"	"Bacteria"	NA	NA	NA	NA	NA	NA
"100c47b008b72172b9c6240be4197505"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0425b10ea9e5798c742a2c0dd8b53e68"	"Bacteria"	NA	NA	NA	NA	NA	NA
"862d5dad90decea037202c7ef8c1d2aa"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7d968d886d276d811c9f42dbc5b01acd"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5680a668adf3c00c18b68cc320f1fd23"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b15afc2aa41b7d8182bc804f5cd58ed5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d57a20bfea8a5292cd5bd8e0e48150fb"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d1e56f84578cf96dd8be7ab649c7e95f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6cea4e249b9da9e3c327fda6ab8b9c4a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"17ab66eaec664c142d2952b94cbd895a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"452c49dcf4573f2de5460ed6c66deb69"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5e7fd4603b983fb5a0efd0f27253eed8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"98469418c6b3ddad5d3b4217e1975894"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d40e590b31bd9efddc7e4cfde679f24b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a3d11ede1e18d7c31506e5a36b962ab5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"8d659cc8a3e2b03a67cf0e432fa27ae0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5447c46fe1dd872aeda900855a78df88"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d45d694f01d1d31d90d6b6bcd73bc689"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2861135e19d3bb0eb217993d0bc6d457"	"Bacteria"	NA	NA	NA	NA	NA	NA
"145ea7335f5e859478669913ea5b3aa3"	"Bacteria"	NA	NA	NA	NA	NA	NA
"14315d2cea665bdb79ceb23b189ce120"	"Bacteria"	NA	NA	NA	NA	NA	NA
"40588609b082a2ed8c6ced7cedd5fb42"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5ef69703fd0ebf0a43ecdb8bc28c5684"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c12612cfd4ba9b40f1d9a7fe6067f9ad"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4108755388f7457eb4b32284af5d9223"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3f48785503d63b9633d0202a0f3a8a52"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4c5ca725e222e450e2c08be90ba93ecc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7e5b2c09ef5e4291a90db60151b879a5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3596e3b2c829cd1f325126a3de6fd383"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4e53523827e3e27a58696155adbc3abf"	"Bacteria"	NA	NA	NA	NA	NA	NA
"00d6f9bae834c3c1132c2cc11c1cb108"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ecb82a5d757aa5fdf6e19aadce82e67a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"755b80423942a50c99039e4984aab5f5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2a6129eafe9d9efcda2cb8a25ace30e6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1a407a3bad46460d00bf82521ed490dc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"30e6e40a24c73f38313887bbd740b8d6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7dc389435f99269d9a25dc4c91cb6b49"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5923bd2175cc0d3cd0faab231c36102a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ae1dcb46a18803a3a70a307c7720dab7"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a6f687529814ad74868e5e5aacc56ac0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d27d95b7f1a16303844f7b13e7203941"	"Bacteria"	NA	NA	NA	NA	NA	NA
"68fcaf9bfb65f9ebfff04b5ef4bc4703"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c5a7267bdce4fbcc9959050dd863939d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"99b311982d85642a45978c95e6fd8518"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0cbb19c3e78de514e32313aa6b212e11"	"Bacteria"	NA	NA	NA	NA	NA	NA
"25cb326c57b7e12e3beb6e56f2956e1b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b5b22796604ba057de23698faf6c3445"	"Bacteria"	NA	NA	NA	NA	NA	NA
"181509454884da23ffdd408316afb42d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5172b3fe04d43ae59bd5ac61e60ed2be"	"Bacteria"	NA	NA	NA	NA	NA	NA
"80c28e697882e97686ec20509f2892a1"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d6cd17e3a02e5ffad123cfd9725a9f6d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"60f0f2e11fcf6ddb83e71af96a1341c4"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1ddeebebf812253b24724717260f0e1a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"eea42e8700b4a7e33df7e2aaf88009f6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0611c2df81640ec6c40c306898a277a5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b1bcf53f494248d4c45056f578bde840"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fbebbb24c05d8d062b71b8e35f8a6d80"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4557d37c6fccb1fbeb1598fee1838c27"	"Bacteria"	NA	NA	NA	NA	NA	NA
"67d218e4b2230f7bf1d43d5ddc8e6ef3"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0ff5fd6b2ba39dfffb0910d62203f027"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0edf3e1f04c9ceb887e2f168573dca69"	"Bacteria"	NA	NA	NA	NA	NA	NA
"abd04a2f2d7ab723012df213222b4d61"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fa7652283bb93187c6a1175e73d9302e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"729c3ee267cbdb10d692954f5541a0c6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"638238a0cfcb4e9875275f9bc3a423b0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2918bc4e22d2c5c483527102b9b237b6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"e003a53e64ce81b7e0d1d94d0d674f0e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6622379c01fcef1cbde3bed09b81f634"	"Bacteria"	NA	NA	NA	NA	NA	NA
"936d883fbdf1cdfdc153f51c2985a0e9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"51b2b89426d0acd4a4a9110f023d8827"	"Bacteria"	NA	NA	NA	NA	NA	NA
"acebd7d0c5a87569d161bf937db7e2ca"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d8892ea0f5dde54392e427487b9bcc1f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b9bf3441005711cbcba1ac019e343f92"	"Bacteria"	NA	NA	NA	NA	NA	NA
"9ab8be27bed9e3d48d944258e66aa70c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"9e5c14ca802100d330aceb0683b0534f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4706e6ceadb3a114ea2da0b61a63d0d7"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d188f47cf125c2b609b76836de9af188"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6a837ef01094460250391bf304c8fde2"	"Bacteria"	NA	NA	NA	NA	NA	NA
"bde7418391997b979d2b99cc4031b13c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"429028449c5b670806d42e4e32f70e81"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1be9f6716d74be8d1a17355f6d0ce24c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"80c4b98ebac5168b20dbd44bad6d5a5e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2fbeafd1220de8c42dac1b577a5ac8e7"	"Bacteria"	NA	NA	NA	NA	NA	NA
"fc60eb26122377416e780512498dfe75"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2b97e03f312ac9d107e7994e086144dd"	"Bacteria"	NA	NA	NA	NA	NA	NA
"eb6275e1143dccac337b6840fc8d0f87"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7201abacf514e04436804d2e44d45072"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2fca7e4aed7f40faca9ba6706a70c079"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d892a9f65e21997e1094d4559a0bb109"	"Bacteria"	NA	NA	NA	NA	NA	NA
"925877120c384b5187bd5ebbdb8f6d53"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c7eb1646a990419c93e94f49efd42c59"	"Bacteria"	NA	NA	NA	NA	NA	NA
"98c288bdb6cb5c04180f7bf3f42a19bb"	"Bacteria"	NA	NA	NA	NA	NA	NA
"80e3cb6e7560acab6c4caed22bf48b3b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6cd9a00276577f0ea2690b264476a1ef"	"Bacteria"	NA	NA	NA	NA	NA	NA
"42631ab343f7e86b8835ffa4da0b5a8e"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d3d57a8a671d20b8917d556a345cc31d"	"Bacteria"	NA	NA	NA	NA	NA	NA
"18ffba9dc410724cec1276a5f515bc7a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"e97e28b39cb8fe92280aa3f5f8d3a032"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b3d07b3dcf8855fec4fb9b52daea7efb"	"Bacteria"	NA	NA	NA	NA	NA	NA
"77a3fe3827f0532254f3002c5ab40289"	"Bacteria"	NA	NA	NA	NA	NA	NA
"c11559d6aedd9c1510210839885ba935"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7753ad1d0e77d2508b2d3f0417ade753"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7597c3e3d884995acaf282c93b1d3e5f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"96e644c34654b97f661461b931390e69"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0407f9044ed17db8fbf3bae3e8d3629b"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2e71e2767bb622e3d62a74b23be15cc0"	"Bacteria"	NA	NA	NA	NA	NA	NA
"53f5f3cc17cbe60f946814dc23279d60"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ce1eb951266c910ffe1d5c87ccee7a99"	"Bacteria"	NA	NA	NA	NA	NA	NA
"90579a96dddd195477ab9af5ad6e5930"	"Bacteria"	NA	NA	NA	NA	NA	NA
"56f484ba638c8db8da99a20578c68c54"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a8f93063e9f1f318a712de391f9dd0f3"	"Bacteria"	NA	NA	NA	NA	NA	NA
"f1ee43f3453a0ae6aef325ece54143a8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7514f8a9ab44da0e572496c78eba81a6"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0edd5251ca749347f89c5cc1569d4236"	"Bacteria"	NA	NA	NA	NA	NA	NA
"77b2777dc95f67a31dd9a7466d3db3d8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7a3f99748f865ce14ba2c81ec3b28137"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ee4645ca942ff1cb7028711dcccec08f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"665be14a6809204d50f1eed78798c72a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"6a53c3876b75f087032c07f2330d5372"	"Bacteria"	NA	NA	NA	NA	NA	NA
"8ed4725d729d2b82878c5dfe8b2fd332"	"Bacteria"	NA	NA	NA	NA	NA	NA
"7eae57f9ad4276c27d281f8632b1e387"	"Bacteria"	NA	NA	NA	NA	NA	NA
"11736070779b93bda6791a14671bbe13"	"Bacteria"	NA	NA	NA	NA	NA	NA
"9ae345f4c863251d9b99ddc9f6a47143"	"Bacteria"	NA	NA	NA	NA	NA	NA
"47740a72fd7105179f1d4aa95c041ad2"	"Bacteria"	NA	NA	NA	NA	NA	NA
"902867b78ca8efbc8fda22b2449aa336"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a39a68878268515c1372a156cc8469cc"	"Bacteria"	NA	NA	NA	NA	NA	NA
"4d8c4f5851a79c075ce35f3d9c30ce24"	"Bacteria"	NA	NA	NA	NA	NA	NA
"68d06a35fcd86b2fea459098f29616aa"	"Bacteria"	NA	NA	NA	NA	NA	NA
"16011265006e903a23ce90130ea974c5"	"Bacteria"	NA	NA	NA	NA	NA	NA
"93f941d4800b3cf648fb23889677599f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0537d872984037e96caa50605a97cf8c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"65f527adb89ce5e919c59034772b54b4"	"Bacteria"	NA	NA	NA	NA	NA	NA
"666faeb55ad6e978fe3f05a6ab44c7d9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"d1227a214042a7859e6d80fbd8624f00"	"Bacteria"	NA	NA	NA	NA	NA	NA
"1082a7023ac6fd3f30ffcdf35d5806db"	"Bacteria"	NA	NA	NA	NA	NA	NA
"9c23b5e8829e4f7af7c008b741f097de"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5b8c28d09e6c468722658775a8c7e5d9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a1ea3102445a3b05d7699c476f0b77b9"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0ca3a8f589267e9aa5fef72d0ee7fc22"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b75c57632de0f92e9fc74622a5c7a24c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"0b74ea8c1459bcb511bd8f76686a517f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5d697c149b4f255295cdb098fa864950"	"Bacteria"	NA	NA	NA	NA	NA	NA
"91e0c94d1dffd0b01df16a59db7abe11"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a7f1ab62a5e0b9ab3a4435737f7fbe6c"	"Bacteria"	NA	NA	NA	NA	NA	NA
"b6516e9b79941d8ca03554c1e5905bba"	"Bacteria"	NA	NA	NA	NA	NA	NA
"a7bc7c4a5c2cd8bdf06b01511931abc8"	"Bacteria"	NA	NA	NA	NA	NA	NA
"2a87c3443062046756bd221d66cea829"	"Bacteria"	NA	NA	NA	NA	NA	NA
"595a16c4b7e2f1c260bcc8780f67939a"	"Bacteria"	NA	NA	NA	NA	NA	NA
"db2ea506b548a545d87506fa5d94d49f"	"Bacteria"	NA	NA	NA	NA	NA	NA
"efe19586a6e645a7f60c910992efc79f"	"Bacteria"	NA	NA	NA	NA	NA	NA
